Unique ID,ID,Monomer 1,Monomer 2,Orientation,Rot ID,Axis,Angle,Dist.,CCSD(T)/CBS,CCSD(T)/haTZ,CCSD/haTZ,CCSD/CBS,MP2/CBS,MP2/haTZ,MP2/aTZ,MP2/aQZ,HF/haTZ,HF/aTZ,HF/aQZ,SAPT2+/aDZ Elst,SAPT2+/aDZ Exch,SAPT2+ Ind,SAPT2+/aDZ Disp,SAPT2+/aDZ Tot
6502,105,Cl,adenine6,,A,z,-30,1.1,1.31489,1.37472,1.74901,1.68918,1.313,1.37282,1.35514,1.32918,3.20658,3.20271,3.19893,4.89881,1.52157,-3.57171,-1.77579,1.07288
6503,105,Cl,adenine6,,A,z,30,1.1,-4.12145,-4.01512,-3.33714,-3.44347,-4.67854,-4.57222,-4.59984,-4.64964,-0.45541,-0.46125,-0.47143,-0.72329,4.12287,-4.90943,-3.56636,-5.07621
6504,106,Li,adenine5,,,,,0.7,-0.33945,1.4199,1.18683,-0.57251,0.24406,2.00341,1.9922,0.96641,3.6855,3.68444,3.64852,9.75915,57.00629,-60.29621,-3.28817,3.18107
6505,106,Li,adenine5,,,,,0.8,-17.36452,-16.18112,-16.37991,-17.56331,-16.80979,-15.62639,-15.63528,-16.31597,-14.99134,-14.99132,-14.99531,4.97589,31.16529,-48.64424,-2.14914,-14.6522
6506,106,Li,adenine5,,,,,0.9,-24.28162,-23.4847,-23.61603,-24.41295,-23.79979,-23.00287,-23.01027,-23.46911,-22.89906,-22.89966,-22.90535,1.9168,16.55538,-39.50236,-1.39555,-22.42573
6507,106,Li,adenine5,,,,,0.95,-25.43717,-24.77607,-24.87088,-25.53197,-24.99872,-24.33763,-24.34437,-24.72853,-24.37666,-24.3779,-24.39181,0.8563,11.95086,-35.63909,-1.12324,-23.95518
6508,106,Li,adenine5,,,,,1,-25.61271,-25.05871,-25.11883,-25.67283,-25.21861,-24.66461,-24.67062,-24.99745,-24.7946,-24.79645,-24.82019,0.03575,8.57481,-32.15396,-0.9064,-24.4498
6509,106,Li,adenine5,,,,,1.05,-25.10865,-24.63998,-24.66897,-25.13765,-24.75741,-24.28874,-24.29397,-24.57571,-24.47453,-24.47684,-24.50959,-0.59053,6.11743,-28.99504,-0.73215,-24.20029
6510,106,Li,adenine5,,,,,1.1,-24.15235,-23.75309,-23.75563,-24.15489,-23.84131,-23.44204,-23.44653,-23.69124,-23.66101,-23.66362,-23.70269,-1.0621,4.34127,-26.12394,-0.59215,-23.43693
6511,106,Li,adenine5,,A,y,-30,0.7,9.76406,11.58878,11.42063,9.59591,11.3647,13.18942,13.18996,12.09513,13.37371,13.37308,13.27921,-8.39376,86.38512,-60.57131,-3.66654,13.75351
6512,106,Li,adenine5,,A,y,30,0.7,19.1645,20.82407,20.9201,19.26052,19.4302,21.08977,21.07428,20.09007,24.03999,24.0335,23.95357,2.79037,80.51166,-57.98311,-3.47981,21.83912
6513,106,Li,adenine5,,A,y,-30,0.8,-17.12947,-15.95263,-16.15203,-17.32886,-15.74244,-14.56561,-14.56401,-15.2672,-15.67381,-15.67447,-15.72641,-10.53371,44.52573,-45.52931,-2.16302,-13.70031
6514,106,Li,adenine5,,A,y,30,0.8,-5.72221,-4.67564,-4.60941,-5.65598,-5.53595,-4.48938,-4.50237,-5.12001,-2.74261,-2.75074,-2.79839,1.64112,39.9004,-43.08855,-2.00798,-3.55501
6515,106,Li,adenine5,,A,y,-30,0.9,-27.71018,-26.94707,-27.11236,-27.87547,-26.57319,-25.81008,-25.809,-26.27149,-27.38078,-27.38249,-27.43156,-10.84129,22.10318,-35.30513,-1.27323,-25.31646
6516,106,Li,adenine5,,A,y,30,0.9,-15.36045,-14.68754,-14.61708,-15.28998,-15.23932,-14.56641,-14.57883,-14.98289,-13.42434,-13.43514,-13.4878,1.37742,18.87152,-33.09763,-1.15441,-14.0031
6517,106,Li,adenine5,,A,y,-30,0.95,-29.45761,-28.83775,-28.97359,-29.59346,-28.44594,-27.82608,-27.82547,-28.20704,-29.4289,-29.43133,-29.48552,-10.6368,15.40251,-31.37391,-0.98143,-27.58962
6518,106,Li,adenine5,,A,y,30,0.95,-16.99145,-16.44446,-16.36554,-16.91252,-16.89904,-16.35206,-16.36417,-16.6988,-15.37154,-15.38326,-15.4435,1.32531,12.8146,-29.25835,-0.87906,-15.9975
6519,106,Li,adenine5,,A,y,-30,1,-29.77356,-29.26656,-29.36984,-29.87684,-28.8823,-28.3753,-28.37538,-28.69354,-29.92836,-29.93161,-29.99109,-10.29471,10.67337,-27.97892,-0.7593,-28.35956
6520,106,Li,adenine5,,A,y,30,1,-17.38275,-16.93396,-16.84527,-17.29406,-17.31671,-16.86792,-16.8794,-17.16036,-15.99265,-16.00483,-16.07153,1.29074,8.64511,-25.94038,-0.67192,-16.67645
6521,106,Li,adenine5,,A,y,-30,1.05,-29.13697,-28.72077,-28.7913,-29.2075,-28.35876,-27.94255,-27.94332,-28.20979,-29.3939,-29.39797,-29.46028,-9.86158,7.36264,-24.99432,-0.5898,-28.08306
6522,106,Li,adenine5,,A,y,30,1.05,-16.97691,-16.60727,-16.50913,-16.87877,-16.93413,-16.56449,-16.57511,-16.81195,-15.75957,-15.77166,-15.84107,1.26591,5.79953,-23.02521,-0.51573,-16.4755
6523,106,Li,adenine5,,A,y,-30,1.1,-27.89713,-27.55526,-27.59506,-27.93692,-27.22272,-26.88086,-26.88228,-27.10491,-28.20221,-28.20696,-28.26814,-9.3725,5.05925,-22.33605,-0.46006,-27.10935
6524,106,Li,adenine5,,A,y,30,1.1,-16.08742,-15.78381,-15.67787,-15.98148,-16.06463,-15.76102,-15.77037,-15.96885,-15.00754,-15.01894,-15.08615,1.24456,3.87078,-20.43529,-0.39758,-15.71753
6525,106,Li,adenine5,,A,z,-30,0.7,8.03928,9.57019,10.07098,8.54008,8.10765,9.63856,9.63496,8.7208,14.06742,14.06486,13.99094,-1.2768,67.13904,-50.18747,-2.94665,12.72811
6526,106,Li,adenine5,,A,z,30,0.7,20.1598,21.67838,22.00685,20.48827,20.54381,22.0624,22.0478,21.13968,25.97089,25.96714,25.87558,7.63375,71.911,-53.44469,-3.07216,23.02791
6527,106,Li,adenine5,,A,z,-30,0.8,-13.91985,-12.91182,-12.62881,-13.63684,-13.78324,-12.7752,-12.77744,-13.37099,-10.37022,-10.37316,-10.40178,-3.2672,33.26823,-38.05882,-1.7143,-9.7721
6528,106,Li,adenine5,,A,z,30,0.8,-5.02461,-4.06508,-3.76655,-4.72607,-4.6492,-3.68968,-3.70387,-4.27613,-1.12651,-1.1301,-1.1911,3.57048,35.63744,-40.18593,-1.73547,-2.71348
6529,106,Li,adenine5,,A,z,-30,0.9,-22.44882,-21.78552,-21.64205,-22.30535,-22.26187,-21.59858,-21.59982,-21.98618,-20.55577,-20.55902,-20.56757,-4.11402,15.72466,-30.07839,-1.01442,-19.48218
6530,106,Li,adenine5,,A,z,30,0.9,-14.79565,-14.20333,-13.90376,-14.49608,-14.44596,-13.85364,-13.86654,-14.22054,-12.13193,-12.13484,-12.17993,1.84503,17.10358,-31.15962,-0.98697,-13.19797
6531,106,Li,adenine5,,A,z,-30,0.95,-23.87928,-23.33497,-23.23567,-23.77998,-23.68489,-23.14058,-23.14145,-23.45926,-22.55907,-22.56251,-22.57113,-4.37251,10.63334,-27.03154,-0.78638,-21.55709
6532,106,Li,adenine5,,A,z,30,0.95,-16.47066,-16.01368,-15.71162,-16.1686,-16.14105,-15.68407,-15.69552,-15.96851,-14.25621,-14.25847,-14.29501,1.4608,11.73358,-27.66555,-0.74856,-15.21973
6533,106,Li,adenine5,,A,z,-30,1,-24.18615,-23.73353,-23.66485,-24.11747,-23.99681,-23.54418,-23.5447,-23.81167,-23.30238,-23.30603,-23.3193,-4.58719,7.13102,-24.36386,-0.61319,-22.43322
6534,106,Li,adenine5,,A,z,30,1,-16.89311,-16.54568,-16.2427,-16.59013,-16.58768,-16.24025,-16.24996,-16.45708,-15.04704,-15.04862,-15.07678,1.25778,8.00374,-24.63537,-0.57005,-15.9439
6535,106,Li,adenine5,,A,z,-30,1.05,-23.75423,-23.3731,-23.32445,-23.70558,-23.58073,-23.1996,-23.19986,-23.42831,-23.19689,-23.20073,-23.2203,-4.76929,4.75027,-21.96631,-0.48092,-22.46626
6536,106,Li,adenine5,,A,z,30,1.05,-16.50396,-16.24385,-15.94255,-16.20266,-16.22589,-15.96578,-15.97368,-16.12834,-14.96173,-14.96267,-14.98366,1.16757,5.43414,-21.96434,-0.43572,-15.79835
6537,106,Li,adenine5,,A,z,-30,1.1,-22.85944,-22.53556,-22.49926,-22.82313,-22.71025,-22.38637,-22.38642,-22.58408,-22.54272,-22.54673,-22.5715,-4.92057,3.14538,-19.77882,-0.37935,-21.93337
6538,106,Li,adenine5,,A,z,30,1.1,-15.61552,-15.42383,-15.1273,-15.319,-15.36676,-15.17506,-15.18129,-15.29505,-14.32518,-14.32557,-14.34106,1.14474,3.67725,-19.58549,-0.33436,-15.09786
6539,107,Na,adenine5,,,,,0.7,21.85007,24.49781,24.97306,22.32533,21.75033,24.39807,24.36462,22.82875,30.33654,30.32961,30.27156,-13.37062,75.56292,-30.67912,-6.11203,25.40115
6540,107,Na,adenine5,,,,,0.8,-4.5727,-2.94089,-2.66557,-4.29738,-4.50206,-2.87025,-2.89673,-3.84568,0.52216,0.51383,0.46436,-6.75279,33.68852,-25.39663,-3.85891,-2.31982
6541,107,Na,adenine5,,,,,0.9,-13.98989,-12.95951,-12.77835,-13.80873,-13.85196,-12.82157,-12.84151,-13.44825,-10.9316,-10.94023,-10.99374,-4.1002,14.57663,-20.77701,-2.39782,-12.6984
6542,107,Na,adenine5,,,,,0.95,-15.49857,-14.67894,-14.5239,-15.34352,-15.35194,-14.53231,-14.54895,-15.03472,-13.13194,-13.14,-13.19106,-3.45958,9.50347,-18.67486,-1.88436,-14.51534
6543,107,Na,adenine5,,,,,1,-15.84868,-15.19977,-15.0636,-15.71251,-15.70311,-15.0542,-15.06773,-15.45391,-14.02377,-14.03096,-14.07563,-3.05381,6.1665,-16.7159,-1.4803,-15.08351
6544,107,Na,adenine5,,,,,1.05,-15.48895,-14.97849,-14.85712,-15.36758,-15.35046,-14.84,-14.85066,-15.15468,-14.09043,-14.09661,-14.13235,-2.78956,3.98535,-14.90716,-1.16381,-14.87518
6545,107,Na,adenine5,,,,,1.1,-14.72108,-14.32113,-14.21249,-14.61244,-14.59282,-14.19288,-14.20088,-14.43849,-13.65837,-13.66351,-13.68963,-2.60869,2.56768,-13.25434,-0.91711,-14.21245
6546,107,Na,adenine5,,A,y,-30,0.7,31.39599,34.20051,34.68313,31.87861,31.67724,34.48175,34.46365,32.80808,40.0775,40.07326,39.96737,-36.38845,108.68223,-30.05435,-6.33247,35.90696
6547,107,Na,adenine5,,A,y,30,0.7,33.59941,36.02018,36.52233,34.10157,33.57816,35.99892,35.9575,34.5422,41.47024,41.4503,41.35609,-19.36995,90.28996,-29.03308,-5.68562,36.20131
6548,107,Na,adenine5,,A,y,-30,0.8,-5.85955,-4.20874,-3.97359,-5.6244,-5.36607,-3.71527,-3.72784,-4.71193,-1.29335,-1.29877,-1.38645,-20.96849,45.93691,-23.94674,-3.75347,-2.7318
6549,107,Na,adenine5,,A,y,30,0.8,1.61454,2.99457,3.29503,1.915,1.67985,3.05987,3.03408,2.21596,6.15354,6.13935,6.05589,-6.55962,35.68302,-22.68721,-3.2383,3.19789
6550,107,Na,adenine5,,A,y,-30,0.9,-18.1973,-17.22008,-17.08713,-18.06435,-17.69495,-16.71773,-16.72689,-17.31891,-15.8577,-15.86343,-15.94014,-13.73991,18.87285,-19.36951,-2.19936,-16.43593
6551,107,Na,adenine5,,A,y,30,0.9,-8.52966,-7.73944,-7.5317,-8.32193,-8.45761,-7.66739,-7.68377,-8.16147,-5.79371,-5.80422,-5.87609,-1.66008,13.61189,-17.92744,-1.82553,-7.80116
6552,107,Na,adenine5,,A,y,-30,0.95,-19.95361,-19.19893,-19.08874,-19.84343,-19.48403,-18.72934,-18.73771,-19.19775,-18.28811,-18.29403,-18.36176,-11.61314,12.00748,-17.39865,-1.68307,-18.68738
6553,107,Na,adenine5,,A,y,30,0.95,-9.96716,-9.36684,-9.18583,-9.78615,-9.90475,-9.30443,-9.31867,-9.68418,-7.79987,-7.80995,-7.87319,-0.55685,8.32437,-15.88481,-1.37139,-9.48868
6554,107,Na,adenine5,,A,y,-30,1,-20.19828,-19.61689,-19.51947,-20.10087,-19.77246,-19.19107,-19.19873,-19.55397,-19.01765,-19.02372,-19.07954,-10.0378,7.6124,-15.57745,-1.28983,-19.29268
6555,107,Na,adenine5,,A,y,30,1,-10.23044,-9.77693,-9.61599,-10.0695,-10.18053,-9.72702,-9.73924,-10.01614,-8.49555,-8.50498,-8.5566,0.0856,5.0667,-14.01942,-1.03258,-9.8997
6556,107,Na,adenine5,,A,y,-30,1.05,-19.55503,-19.11089,-19.02068,-19.46483,-19.17734,-18.7332,-18.74019,-19.01061,-18.72472,-18.73074,-18.77268,-8.82705,4.81429,-13.89228,-0.99103,-18.89607
6557,107,Na,adenine5,,A,y,30,1.05,-9.83991,-9.50053,-9.35595,-9.69533,-9.80256,-9.46318,-9.4728,-9.67967,-8.44019,-8.44834,-8.48682,0.44816,3.07414,-12.32398,-0.78055,-9.58223
6558,107,Na,adenine5,,A,y,-30,1.1,-18.42621,-18.0905,-18.00501,-18.34071,-18.09665,-17.76095,-17.76694,-17.96945,-17.84997,-17.85572,-17.88392,-7.86172,3.04024,-12.34151,-0.76463,-17.92762
6559,107,Na,adenine5,,A,y,30,1.1,-9.11628,-8.86522,-8.73512,-8.98619,-9.08999,-8.83892,-8.84576,-8.99806,-7.98108,-7.98762,-8.01394,0.64243,1.86183,-10.79784,-0.59346,-8.88704
6560,107,Na,adenine5,,A,z,-30,0.7,24.01661,26.42316,27.22752,24.82096,23.33496,25.74152,25.72352,24.31875,33.47712,33.47194,33.41533,-23.45295,86.12115,-26.94613,-5.67165,30.05042
6561,107,Na,adenine5,,A,z,30,0.7,33.5739,35.88848,36.50695,34.19237,33.46898,35.78356,35.74319,34.3823,41.89128,41.88202,41.77273,-17.54284,86.55603,-27.00842,-5.29834,36.70643
6562,107,Na,adenine5,,A,z,-30,0.8,-5.66523,-4.22327,-3.75566,-5.19762,-6.00167,-4.55971,-4.5704,-5.40797,-0.10689,-0.11143,-0.13542,-12.18908,35.84744,-21.65511,-3.44546,-1.44221
6563,107,Na,adenine5,,A,z,30,0.8,2.2908,3.57793,4.04609,2.75897,2.35574,3.64286,3.6155,2.86344,7.50321,7.49788,7.44155,-6.48092,35.33101,-21.262,-2.98521,4.60288
6564,107,Na,adenine5,,A,z,-30,0.9,-15.83422,-14.93458,-14.66968,-15.56932,-15.97578,-15.07614,-15.08243,-15.60961,-12.68879,-12.69278,-12.71817,-7.81849,14.43605,-17.81204,-2.087,-13.28148
6565,107,Na,adenine5,,A,z,30,0.9,-8.00463,-7.30222,-6.92222,-7.62463,-7.86471,-7.16229,-7.17867,-7.58845,-4.73499,-4.73791,-4.76912,-1.90673,14.03938,-17.03685,-1.67927,-6.58348
6566,107,Na,adenine5,,A,z,-30,0.95,-17.43864,-16.71727,-16.51721,-17.23858,-17.52855,-16.80717,-16.81231,-17.23866,-15.10244,-15.10628,-15.13537,-6.83456,9.07349,-16.16337,-1.62505,-15.54949
6567,107,Na,adenine5,,A,z,30,0.95,-9.53243,-9.0177,-8.67037,-9.18509,-9.38291,-8.86818,-8.88047,-9.18013,-6.93395,-6.936,-6.95778,-0.74652,8.79392,-15.22639,-1.26118,-8.44017
6568,107,Na,adenine5,,A,z,-30,1,-17.82942,-17.25066,-17.09793,-17.67669,-17.89035,-17.3116,-17.31581,-17.66068,-16.11224,-16.11604,-16.14617,-6.25676,5.67405,-14.62208,-1.26757,-16.47237
6569,107,Na,adenine5,,A,z,30,1,-9.85164,-9.47625,-9.1579,-9.53329,-9.7041,-9.32872,-9.3377,-9.55567,-7.78092,-7.78206,-7.79663,0.01034,5.49291,-13.57008,-0.94836,-9.01519
6570,107,Na,adenine5,,A,z,-30,1.05,-17.49265,-17.03092,-16.91254,-17.37426,-17.54139,-17.07966,-17.08312,-17.35965,-16.24721,-16.25094,-16.27842,-5.91681,3.534,-13.16824,-0.99138,-16.54244
6571,107,Na,adenine5,,A,z,30,1.05,-9.47606,-9.20435,-8.91288,-9.18459,-9.33781,-9.0661,-9.07238,-9.22973,-7.82234,-7.82262,-7.83187,0.50767,3.42463,-12.0549,-0.71505,-8.83765
6572,107,Na,adenine5,,A,z,-30,1.1,-16.74512,-16.37861,-16.28538,-16.65189,-16.79292,-16.42641,-16.42882,-16.64877,-15.85647,-15.86002,-15.88244,-5.709,2.19476,-11.79975,-0.77828,-16.09227
6573,107,Na,adenine5,,A,z,30,1.1,-8.73169,-8.53746,-8.2716,-8.46583,-8.60644,-8.41221,-8.41647,-8.5285,-7.40903,-7.40856,-7.41378,0.83647,2.13309,-10.67462,-0.54156,-8.24661
6574,108,F,adenine5,,,,,0.7,17.11589,18.73249,21.0529,19.43631,16.19381,17.81041,17.73261,16.77166,31.33921,31.32257,31.15348,-71.19167,135.53139,-36.20975,-21.13779,6.99218
6575,108,F,adenine5,,,,,0.8,-1.06337,-0.19178,1.41955,0.54796,-1.44729,-0.5757,-0.63687,-1.1441,8.59634,8.5855,8.49375,-35.23634,67.91398,-26.72974,-14.55149,-8.60358
6576,108,F,adenine5,,,,,0.9,-7.03894,-6.57667,-5.40389,-5.86617,-7.15431,-6.69204,-6.74106,-7.00156,-0.25422,-0.262,-0.31318,-16.65541,33.41822,-19.87735,-9.90962,-13.02416
6577,108,F,adenine5,,,,,0.95,-7.84569,-7.51427,-6.49839,-6.82982,-7.88884,-7.55742,-7.60161,-7.78421,-2.09442,-2.10157,-2.14078,-11.13889,23.32562,-17.1417,-8.14119,-13.09616
6578,108,F,adenine5,,,,,1,-7.90571,-7.67499,-6.78839,-7.0191,-7.90325,-7.67254,-7.71247,-7.83548,-3.00231,-3.00916,-3.0393,-7.2315,16.24372,-14.77694,-6.65629,-12.42102
6579,108,F,adenine5,,,,,1.05,-7.5328,-7.37969,-6.60175,-6.75486,-7.50359,-7.35048,-7.38651,-7.46392,-3.33292,-3.33967,-3.36273,-4.47897,11.30179,-12.73795,-5.43787,-11.35301
6580,108,F,adenine5,,,,,1.1,-6.93041,-6.83598,-6.15108,-6.24551,-6.88748,-6.79305,-6.82563,-6.86883,-3.31946,-3.32621,-3.34386,-2.55206,7.86294,-10.98542,-4.44235,-10.11688
6581,108,F,adenine5,,A,y,-30,0.7,11.9889,13.10937,15.64164,14.52117,10.87254,11.99301,11.93409,11.2805,26.23805,26.22735,26.1328,-46.36786,102.85549,-34.33252,-16.24487,5.91023
6582,108,F,adenine5,,A,y,30,0.7,20.0724,21.62847,24.35233,22.79625,19.41645,20.97252,20.90739,19.9993,35.53322,35.52278,35.41341,-83.11928,154.51362,-38.87859,-19.64357,12.87218
6583,108,F,adenine5,,A,y,-30,0.8,0.252,0.80383,2.33812,1.78629,-0.13578,0.41606,0.37117,0.05955,9.00763,9.00053,8.95659,-16.23211,44.17946,-22.57218,-10.34925,-4.97408
6584,108,F,adenine5,,A,y,30,0.8,-2.59062,-1.76047,-0.15455,-0.9847,-2.55738,-1.72723,-1.7798,-2.2543,6.64675,6.64036,6.58118,-39.29184,70.1658,-26.0778,-12.83701,-8.04086
6585,108,F,adenine5,,A,y,-30,0.9,-2.77187,-2.51944,-1.51143,-1.76386,-2.87916,-2.62673,-2.66268,-2.79511,2.89944,2.89379,2.87654,-3.49625,18.71126,-15.5512,-6.49889,-6.83508
6586,108,F,adenine5,,A,y,30,0.9,-9.63616,-9.21641,-8.16046,-8.58022,-9.41153,-8.99177,-9.0364,-9.26391,-3.73317,-3.73761,-3.76283,-18.7093,31.35379,-18.50584,-8.2502,-14.11155
6587,108,F,adenine5,,A,y,-30,0.95,-2.97426,-2.81066,-1.97269,-2.13629,-3.01948,-2.85588,-2.88846,-2.96891,1.67694,1.67139,1.66022,-0.38892,12.15115,-12.98978,-5.12715,-6.3547
6588,108,F,adenine5,,A,y,30,0.95,-10.48078,-10.18913,-9.3057,-9.59735,-10.2366,-9.94495,-9.98636,-10.13751,-5.66122,-5.66564,-5.68099,-13.00618,20.88416,-15.68436,-6.59265,-14.39902
6589,108,F,adenine5,,A,y,-30,1,-2.80913,-2.70772,-2.00293,-2.10435,-2.82082,-2.7194,-2.74903,-2.79406,1.04485,1.03916,1.03079,1.4913,7.89904,-10.88963,-4.04337,-5.54266
6590,108,F,adenine5,,A,y,30,1,-10.45577,-10.25717,-9.50734,-9.70594,-10.21683,-10.01823,-10.05659,-10.15289,-6.47704,-6.48183,-6.49051,-9.11345,13.89187,-13.30734,-5.24041,-13.76933
6591,108,F,adenine5,,A,y,-30,1.05,-2.47335,-2.41333,-1.8156,-1.87562,-2.46914,-2.40912,-2.43614,-2.45849,0.74926,0.74334,0.73559,2.57124,5.14717,-9.16849,-3.18363,-4.63372
6592,108,F,adenine5,,A,y,30,1.05,-9.94911,-9.81677,-9.17383,-9.30618,-9.72868,-9.59633,-9.63175,-9.68963,-6.63449,-6.63975,-6.64411,-6.45434,9.24334,-11.30272,-4.1696,-12.68331
6593,108,F,adenine5,,A,y,-30,1.1,-2.07887,-2.04519,-1.53534,-1.56902,-2.06948,-2.03581,-2.06075,-2.0692,0.63705,0.63089,0.62281,3.13717,3.36559,-7.75875,-2.50808,-3.76406
6594,108,F,adenine5,,A,y,30,1.1,-9.20075,-9.11454,-8.55966,-8.64587,-9.00593,-8.91971,-8.95224,-8.98418,-6.41978,-6.42541,-6.42755,-4.63441,6.15686,-9.61573,-3.31164,-11.40492
6595,108,F,adenine5,,A,z,-30,0.7,18.47075,20.17311,23.59416,21.8918,16.36957,18.07193,18.00395,17.00309,36.84356,36.832,36.6993,-98.02736,183.20208,-51.32835,-23.77519,10.07118
6596,108,F,adenine5,,A,z,30,0.7,13.72405,15.80414,18.12224,16.04215,12.95292,15.03301,14.94218,13.718,27.25302,27.22861,27.05289,-116.03746,214.39337,-72.8202,-23.29791,2.23779
6597,108,F,adenine5,,A,z,-30,0.8,1.31172,2.2598,4.51422,3.56615,0.49503,1.44311,1.39015,0.83335,13.59458,13.58578,13.4926,-46.99531,91.31931,-32.72953,-16.89205,-5.29758
6598,108,F,adenine5,,A,z,30,0.8,-4.84459,-3.6452,-1.73529,-2.93468,-5.05518,-3.85579,-3.92606,-4.62721,5.00591,4.98849,4.87381,-58.0562,105.86215,-42.38332,-15.57979,-10.15716
6599,108,F,adenine5,,A,z,-30,0.9,-4.84364,-4.3367,-2.80475,-3.31169,-5.03843,-4.53149,-4.57541,-4.8673,3.55098,3.54438,3.48702,-21.10012,45.13326,-23.11107,-11.8698,-10.94773
6600,108,F,adenine5,,A,z,30,0.9,-11.25202,-10.5802,-9.24121,-9.91303,-11.16573,-10.49391,-10.54645,-10.93419,-4.57056,-4.58278,-4.65321,-28.96255,51.05896,-27.01851,-10.29849,-15.22059
6601,108,F,adenine5,,A,z,-30,0.95,-5.77654,-5.41243,-4.11944,-4.48355,-5.80146,-5.43735,-5.47782,-5.68291,1.26627,1.26064,1.21799,-13.45445,31.69728,-19.79097,-9.90542,-11.45356
6602,108,F,adenine5,,A,z,30,0.95,-12.16409,-11.66232,-10.55941,-11.06118,-12.01818,-11.51642,-11.56139,-11.84827,-6.69487,-6.70524,-6.75929,-20.57236,35.27006,-22.16674,-8.36335,-15.8324
6603,108,F,adenine5,,A,z,-30,1,-5.92496,-5.66943,-4.56192,-4.81745,-5.83744,-5.58191,-5.61922,-5.7586,0.03794,0.03311,0.00179,-8.02058,22.25269,-17.0382,-8.21592,-11.02201
6604,108,F,adenine5,,A,z,30,1,-12.25583,-11.88095,-10.97187,-11.34675,-12.08766,-11.71278,-11.7519,-11.96321,-7.77122,-7.78035,-7.82111,-14.72692,24.30368,-18.40067,-6.76611,-15.59002
6605,108,F,adenine5,,A,z,-30,1.05,-5.59508,-5.42328,-4.4632,-4.635,-5.43532,-5.26352,-5.29809,-5.3872,-0.5082,-0.51255,-0.53571,-4.16197,15.62273,-14.70834,-6.79898,-10.04655
6606,108,F,adenine5,,A,z,30,1.05,-11.85616,-11.57679,-10.82405,-11.10342,-11.68942,-11.41005,-11.44492,-11.59888,-8.16594,-8.17438,-8.20429,-10.66521,16.71699,-15.40052,-5.46794,-14.81668
6607,108,F,adenine5,,A,z,-30,1.1,-4.99546,-4.88881,-4.04922,-4.15586,-4.79189,-4.68524,-4.7176,-4.76785,-0.63082,-0.63507,-0.65239,-1.42829,10.97479,-12.71742,-5.60471,-8.77563
6608,108,F,adenine5,,A,z,30,1.1,-11.18532,-10.97821,-10.35106,-10.55817,-11.03376,-10.82665,-10.8586,-10.96885,-8.13556,-8.1437,-8.165,-7.84939,11.48599,-12.96924,-4.41472,-13.74736
6609,109,Cl,adenine5,,,,,0.7,25.53855,27.6508,30.74961,28.63737,20.85681,22.96905,22.8843,21.66852,46.27487,46.26811,46.16469,-66.95748,125.58346,-16.5015,-22.23469,19.88979
6610,109,Cl,adenine5,,,,,0.8,3.04032,4.16879,6.23014,5.10167,0.2611,1.38957,1.32516,0.6873,16.21581,16.20939,16.15558,-28.77901,55.14883,-11.69698,-14.11815,0.55469
6611,109,Cl,adenine5,,,,,0.9,-3.86942,-3.30013,-1.88109,-2.45038,-5.50371,-4.93442,-4.98373,-5.29474,4.67845,4.67234,4.64769,-11.72085,23.93135,-8.75671,-9.02504,-5.57124
6612,109,Cl,adenine5,,,,,0.95,-4.80453,-4.41096,-3.2251,-3.61867,-6.05888,-5.66531,-5.70812,-5.9185,2.13089,2.12489,2.1069,-7.18562,15.72987,-7.62291,-7.22553,-6.30419
6613,109,Cl,adenine5,,,,,1,-4.95627,-4.68908,-3.69552,-3.96271,-5.92242,-5.65522,-5.69239,-5.83141,0.69641,0.69049,0.6762,-4.18282,10.33569,-6.64203,-5.78704,-6.27619
6614,109,Cl,adenine5,,,,,1.05,-4.68823,-4.51017,-3.67641,-3.85447,-5.43681,-5.25875,-5.29108,-5.38042,-0.06112,-0.06701,-0.07906,-2.20618,6.79465,-5.78791,-4.63707,-5.8365
6615,109,Cl,adenine5,,,,,1.1,-4.21948,-4.10321,-3.40283,-3.5191,-4.8042,-4.68792,-4.71623,-4.77151,-0.41601,-0.42188,-0.43235,-0.9159,4.47242,-5.04295,-3.71742,-5.20385
6616,109,Cl,adenine5,,A,y,-30,0.7,17.71941,19.2173,21.9296,20.43171,14.19789,15.69578,15.62782,14.76987,35.18549,35.17615,35.10201,-42.85507,90.90507,-16.06894,-16.83374,15.14732
6617,109,Cl,adenine5,,A,y,30,0.7,31.78268,33.95816,37.12891,34.95344,27.84272,30.0182,29.93152,28.67668,52.69448,52.68468,52.57266,-80.94798,147.45765,-19.04609,-21.25889,26.2047
6618,109,Cl,adenine5,,A,y,-30,0.8,2.53461,3.25476,4.9107,4.19055,0.67635,1.3965,1.34416,0.94689,12.80939,12.80111,12.77458,-13.38738,34.75926,-10.33494,-10.03412,1.00282
6619,109,Cl,adenine5,,A,y,30,0.8,2.95813,4.07944,6.01914,4.89784,0.83011,1.95141,1.88362,1.25309,15.33056,15.32387,15.27297,-34.09539,60.07182,-12.1981,-12.8212,0.95713
6620,109,Cl,adenine5,,A,y,-30,0.9,-1.39794,-1.06651,0.00333,-0.32809,-2.39655,-2.06512,-2.10526,-2.27772,4.90768,4.90045,4.89083,-2.49885,13.24164,-7.34867,-6.05382,-2.6597
